antiguedad_cliente,ingreso_mensual,uso_app_minutos,num_reclamos,dias_desde_ultimo_login,interacciones_soporte,consumo_datos,variacion_consumo,pagos_atrasados,score_satisfaccion,plan,region,canal_adquisicion,color_app_preferido,churn
37,503532,16.283647275632774,11,9.738276244664606,13.866485192948332,133.23609464517685,192.43660434615126,8.42912206884112,12.26699999331407,vip,norte,email,azul,0
40,864389,91.97915987483425,0,19.251701084682452,17.79453640348086,75.23430865298117,188.62732731507467,3.8181923162315226,0.14147975496049736,premium,sur,email,negro,1
25,532857,140.51830261758892,18,55.6167126374067,6.508405661926886,81.14599636749307,60.751311856517376,34.251989256498796,6.103319220498252,vip,sur,referido,negro,0
61,603181,88.93054804060921,6,11.442688479305204,16.37910181816014,98.33791860075456,272.4246828708616,1.2261228068159402,8.865153228499228,vip,norte,tv,negro,1
21,1393751,162.6191157752495,3,0.9960057323868431,16.186057655435828,277.33539936836445,15.360611251174113,3.040596643518707,26.00208025619469,vip,centro,tv,azul,0
35,120460,18.851144759689962,-5,12.790336007202482,8.86785179000625,4.498572423324899,68.21782432608447,10.579404034333532,5.851209570096981,basic,sur,instagram,negro,0
7,587134,11.075972193716982,1,3.050219395982475,4.511796063865545,219.8998655246979,145.02221063808645,0.5217655811155653,3.955561108301795,premium,norte,referido,verde,0
18,1331616,86.25280721626562,-7,6.69911554487231,3.575680513310646,7.881624545904366,28.75871966352378,7.559299882908528,15.109714987010952,basic,centro,referido,azul,0
51,556064,244.75397427254012,2,27.6043018546939,10.259412792357217,110.45514560596197,453.8301564566911,13.767243640345704,39.36129287530798,basic,norte,referido,negro,0
53,675153,29.37668923186346,11,13.20401317034592,17.681341111265407,107.74749889957194,99.7738232132154,20.599344525652995,28.37257856148808,premium,sur,instagram,azul,1
59,610327,2.1669637075374895,3,54.5134658013064,15.212037657502773,22.554650801105254,167.01099658997077,12.896858599829347,23.524104781593714,vip,norte,instagram,negro,1
15,1012596,18.199816660977966,3,2.958716394407708,4.637651275237636,14.175124826222,98.37738571573398,12.557568051036112,12.932938846055034,basic,centro,email,verde,0
44,-60733,111.11476442963381,-16,22.324559975861753,24.7561076862335,61.27834159006391,32.34880660748876,3.5703871612240956,9.56322119882605,vip,norte,referido,verde,0
58,82229,4.606293612165469,16,37.93960449587413,31.656689156552176,19.964805817078144,300.91268077027536,27.93984586550949,10.2530808891037,basic,sur,instagram,azul,0
66,1243046,95.66939097147458,-16,30.57281799720431,18.83319364821039,47.982095582723524,467.5757790221635,16.451971934585615,1.071622745145998,vip,centro,email,verde,1
22,1173330,29.18488347652314,0,10.354954627644345,9.39813247124292,100.83979086446303,65.98231757576039,19.752727529059232,7.095951879551247,vip,sur,email,verde,1
18,820677,85.97815816166501,16,26.13693755625602,1.726419416619831,42.6683238130257,199.13684703236993,14.640856919002168,38.79385618034676,vip,centro,tv,negro,0
22,1276472,21.721431942208323,-10,6.590887336960366,15.152384668605436,102.75316651314587,111.45424782952058,18.03672462139847,0.7335539969481397,vip,centro,email,verde,1
14,437057,18.610844110669152,0,4.668871356540913,17.161093594744273,46.606259884192156,32.02441634661678,17.784217814497527,7.519641665382562,basic,norte,instagram,azul,0
15,713867,1.2386296207446643,-30,28.89170713088584,12.531607699441702,92.66052739461249,7.853243767318199,20.0368304981256,3.574572097383454,vip,centro,email,azul,0
18,871668,28.88444522100204,9,9.06548962776049,3.608211639696002,104.90106989493458,57.60336974255805,2.6744115949543703,14.625476652180557,premium,centro,referido,azul,0
43,693422,136.71640109689542,-1,9.945958616667703,2.3311767115181348,151.67939163479613,212.43805916032005,38.47835950853603,0.15171546035185002,vip,norte,instagram,negro,0
42,131478,42.165460739736815,3,37.09876423905505,11.82305394646594,4.519336584583073,93.79910472530688,6.3242185427083175,30.482028355420596,premium,sur,tv,verde,1
18,576690,49.79407254922091,8,4.03451484352026,33.141578477082035,15.409744505665957,141.01452008177438,7.774016600605148,25.98047461850228,basic,centro,instagram,azul,1
51,1665274,75.2382801630324,0,4.085411137607758,11.016470608323672,29.32822984576583,491.8535600675049,18.677210049856512,9.86409546637666,basic,norte,tv,negro,1
27,1126529,25.040402273229592,-4,31.899680229887014,8.949071909534657,39.98511064258107,96.26461709372506,18.584792556412882,8.036352859526328,basic,norte,email,negro,1
39,-484777,68.960779359157,2,14.813548465985676,14.053946109640844,113.45520666105308,336.4182930099195,4.283792546177841,47.388338269846955,vip,norte,tv,verde,1
14,539305,39.76446380492349,-1,22.89141761930844,23.789302420519938,96.00602244412534,107.50357215467528,6.650480131898622,29.263060521181234,premium,norte,referido,negro,1
39,763415,54.70207221950843,-7,47.284697269304836,9.92947239934074,16.811604513752084,161.18107087981898,37.952876163768714,6.058914050649156,vip,centro,instagram,azul,0
55,716595,7.73372508441554,-2,40.529039698779904,6.577395073313019,192.7876551020189,200.71506864228223,24.35044722577315,20.23732217138364,vip,centro,email,negro,0
-1,1393734,1.7135026262302722,-5,32.38723637235369,2.388369778680892,62.66499465466511,49.828804339081614,6.803548294434797,1.3610282531974338,premium,norte,email,azul,1
43,924262,24.333262804260716,3,48.00525494581024,17.433314716733804,89.6194533483409,284.49664775592805,4.9780346615859825,4.046981575770792,vip,centro,tv,verde,0
1,1180994,10.234586392415444,2,31.105291952606155,4.150709024122449,87.03637906126829,17.17128916827015,3.7619563910992895,6.770427148115856,premium,centro,instagram,verde,1
20,872103,143.38667118123053,-3,16.225014821771442,0.6930576837287994,341.5827399442002,125.19590298201682,38.54461566174742,12.81527117324492,basic,norte,tv,azul,0
30,359047,163.63412098155663,0,26.15760317689098,7.0802472547243855,16.609278882701027,163.50799466563743,16.91753486355961,24.80471912195462,basic,sur,tv,verde,0
30,329374,44.23366450468003,-19,36.919635354368424,9.717304869029205,87.60230327919028,19.460907223747835,5.095837673581642,5.829542956650489,vip,sur,referido,azul,1
11,553771,28.925817560215318,-12,5.040261915058218,17.69770072913325,60.246182130351336,0.6508345985768604,8.451465000079704,13.175235429938311,basic,sur,email,negro,1
49,521198,30.495050781026443,-15,31.635198072263723,10.04114593584494,59.30639825859525,136.8547217792339,0.9639849518088317,13.589310306107283,premium,norte,referido,azul,1
72,797273,25.782437083288546,-6,75.6990436342439,22.19533648302862,43.46404735612458,376.5345782707953,29.40937909858791,19.860465752037815,basic,centro,instagram,verde,0
35,688277,8.35480861842808,-18,32.765651900701144,5.126816005400436,99.83030342970102,85.12577289235234,12.396170675096307,10.256670545367733,vip,norte,tv,verde,0
50,864212,191.3043792037288,13,32.626655084863025,1.6610813058576102,30.885611031113008,419.19867277454756,29.26235373221043,22.301643311981188,premium,centro,referido,azul,0
19,628160,72.70283397041382,0,36.629710106567046,38.964315780107015,148.9873704716506,174.9757994456657,5.609606431465562,28.206509402258213,premium,sur,email,negro,1
50,927589,35.68074142083306,6,25.806912247229004,21.878950677054156,47.412815605124045,183.76721903982332,16.021506515307323,17.30056123865922,vip,sur,tv,verde,1
46,773217,155.00291945118752,9,26.35980104416142,2.6007936869848103,183.22402380805372,375.0379494088137,23.513771871911278,23.356081762457734,premium,norte,email,azul,0
48,200941,35.88883371012103,-6,6.5435669095149,6.008426580125969,45.127855273924226,85.74891497415081,30.514687605821436,13.752597724527027,premium,centro,email,verde,0
22,313362,79.76315411102865,-6,26.854625211686024,5.55078142277763,124.46825556890266,55.09252253477946,24.476985504558684,1.6403326675947638,basic,norte,tv,negro,1
15,1076938,12.16224179245887,21,5.709573452605366,6.331343604227043,131.850524515652,28.653412461625983,23.31750564700684,4.103973345617817,premium,centro,instagram,azul,1
52,26917,189.93335771151862,10,25.493861914525827,11.525821748211955,114.86540481151688,304.8835342428187,2.439816964346316,30.763900998807312,vip,centro,referido,negro,0
8,519226,64.39679382234334,-8,54.49105936333447,7.727905505317711,156.8057825321524,46.12611004199642,0.2042491837184457,15.033898593805496,vip,norte,email,verde,1
42,994570,23.510288906377525,-20,40.27936481505108,14.818820114118445,5.388228361436454,180.60390501355226,15.29266567375171,8.960266596746653,basic,centro,instagram,verde,0
33,940194,127.47941317068614,-4,3.1449264150737495,8.336879123750169,95.87254162291057,264.34959117634764,4.622959284555375,19.4520005528663,premium,norte,referido,verde,1
25,-40628,66.38710486110293,-11,6.084405771541648,2.4227063158995477,39.96745742130091,232.1847375089643,2.9573236763288913,25.46596043527557,basic,norte,referido,verde,1
-15,1300948,215.69192549870556,-2,13.509281046975579,50.659285387699924,17.960398930429626,38.9699932243197,19.719139507538518,32.37940150977846,premium,centro,referido,azul,1
29,587928,133.69849978034122,4,18.044953791739218,3.5974740529211746,37.70538427603768,108.23768230258737,33.20425045745687,7.474831622310527,basic,norte,referido,azul,1
11,225399,107.64706567570916,-6,55.02095218944845,21.72753158557598,132.22466449719604,185.89568807522357,13.7518413489733,2.2704187317722213,vip,sur,tv,negro,1
21,872830,41.94035940971184,-8,29.97512246952654,26.54146601988287,185.00056340705433,149.81628857849705,13.249865877145934,13.12072718152288,vip,centro,referido,azul,1
30,75551,9.86157470143561,6,3.1450777720664393,0.5976421832975998,128.41342312640143,149.38497329285386,30.26115443484459,23.34757830520759,basic,centro,email,azul,0
33,710359,32.77942441059436,1,34.050045399861965,12.410240479983477,118.02485262044429,12.753000839228227,12.528890603393934,21.08382586583825,vip,sur,tv,negro,1
19,106390,17.637156294510998,-1,27.431637980836896,14.328633053679283,33.12632801928636,27.4359014774396,4.046856587300215,13.734912683877752,basic,sur,email,verde,0
69,1393561,82.104380947222,13,32.1004316360466,29.777237442594327,88.71340654179465,513.5160475633294,9.908248702978268,11.364016876289018,vip,norte,referido,azul,0
26,-128481,16.397265494467657,-5,69.97511789135308,11.909024876730854,45.645212950890276,12.178719227694156,3.6942960929322077,14.764976726687483,premium,norte,referido,azul,0
35,474290,48.76145523984859,-3,26.10313925567872,3.449650284228558,105.17721528044048,56.347729518351585,15.030349095332838,5.897183663829768,basic,sur,tv,verde,0
48,437161,173.0813198551911,-1,15.379187029612073,13.491580098378467,35.54358427878054,116.60825064179372,50.11542128057157,14.552338828933774,vip,centro,email,negro,1
61,1443938,83.61832301707597,0,27.673565083173315,22.29661762681812,176.05933694257118,446.5659019679678,21.215184047023683,4.49677532335969,vip,centro,referido,azul,1
9,549968,11.683654243744531,-5,24.631301119037445,3.4519911330324193,4.197740289916461,66.6947400754563,8.126747535855895,7.3157762190339115,basic,norte,tv,verde,1
-8,1157437,5.049377586387917,0,3.612817352964626,4.415216732853981,3.7599449817380886,156.18683995177443,6.89373102883888,2.234974045444804,premium,norte,instagram,negro,1
40,935557,84.65211880267321,2,51.23474533777893,17.83864727752647,35.29123306043752,200.31996598087835,6.065897385624032,0.962656399156967,premium,sur,tv,negro,0
48,185472,86.57566890845509,4,68.65294599956236,6.352747425057828,165.61988154407146,297.26666838070446,0.10103061054348883,26.404817130309688,vip,centro,tv,azul,0
-8,1157925,123.66589048855069,11,12.718382180182719,3.078521595316981,142.88914194247116,273.20975183278114,11.32728447546909,22.132193599483987,vip,norte,email,verde,0
6,767588,29.33683621711244,3,0.10101306937621492,12.893731953198767,16.835546839184055,48.6529425433989,12.025060969183805,5.0433946791320805,vip,norte,referido,azul,1
69,870206,31.461066759360225,-9,34.78297889944206,36.35525937096123,25.169266569130123,554.0313409546368,11.58204820385987,12.932527715982026,vip,norte,referido,verde,0
30,726956,132.29907779794348,7,5.472802608559172,6.735781227641368,25.400605609820843,306.912936095826,14.168960785122483,35.364308922648505,premium,norte,referido,negro,1
28,199278,40.14852279147066,8,9.45828497512439,17.674087459179276,34.88001010615491,8.944298612556057,11.536155807033088,1.5825066523884768,premium,sur,tv,negro,0
37,270181,58.95231446455805,-8,12.896508552044809,7.657638357138291,25.730329674095593,166.7928913636484,9.658597146778193,16.271969728365058,vip,sur,instagram,verde,0
57,238259,42.1668055927657,27,94.51820134192977,9.155791617036815,45.150869741513624,40.16847084181484,6.8092623812090425,32.18950885433215,premium,centro,referido,verde,1
49,737547,46.69893366691764,-2,21.15224907129527,16.68582550983851,67.92071551936932,176.98328202996998,20.582870075677636,17.92520176404316,premium,centro,referido,azul,0
7,1117091,31.72384141883731,2,10.990442241938148,5.9229992754482,128.39998613099615,43.00711825567846,12.255256760267791,3.2640495784672563,premium,sur,tv,negro,0
1,967750,46.839205015615164,10,58.24704566222974,12.380454661248718,76.76391804662813,34.65265796076008,1.3855431804431284,8.94067320921988,vip,norte,email,negro,1
50,497478,165.73193340934807,-4,40.44090593788262,3.579836131104961,15.734262382565051,334.92920788079783,19.901716857266344,19.89274119817436,premium,sur,instagram,azul,0
30,435619,251.67951637054617,0,8.18820913610817,16.524405232706535,86.67979013876901,251.18686960072276,16.476965335467458,38.87658458702838,basic,sur,email,verde,0
51,1034078,16.703169476148688,-5,30.722781922370725,15.387056962311549,120.16053497529487,241.93442488780525,17.634662077394424,13.770525541609192,vip,norte,tv,azul,1
26,787812,31.44140525694954,-11,3.814014543354561,14.907871343154962,91.8077314686649,146.66347876875943,1.9575319448882067,10.83861957300929,basic,norte,instagram,negro,0
13,764964,7.2867309193351275,4,36.64173851966777,18.07616513909793,73.03756638204521,158.84245368758081,8.753825378875671,32.86796077786418,premium,norte,email,verde,1
12,1444701,126.11984335649929,2,27.435275300079887,5.3581173160915085,17.374801773886016,30.144276014858328,10.414173182612325,20.50721975277522,vip,centro,email,negro,0
81,811066,31.52799779342672,0,32.02787107039537,31.123905328808313,81.83498735553746,500.0043286636415,28.999671654934804,12.383513980898107,basic,norte,instagram,verde,0
40,812716,69.03662182739586,6,12.86342346484533,32.776111446580096,174.0601404279071,315.4041632276104,0.6930686549775045,16.2406618828663,basic,sur,referido,negro,0
31,-255184,146.58897494850075,12,20.538787007984627,26.695726133433986,78.62142739090287,97.09455189041147,4.4313271482669965,5.895410369892311,basic,norte,instagram,negro,0
41,261345,36.353448382335316,12,23.69409812376454,17.42756057404796,115.32519305655326,25.458395037351927,1.5684696782739604,20.13734642433438,vip,norte,tv,azul,1
17,-48900,26.962094900436895,12,21.52963539454327,8.573344686920821,53.95129583464684,3.119867001870673,6.696486662589782,29.159078031418268,basic,norte,instagram,verde,0
37,418526,71.26743066453439,13,41.02883665248578,8.335474056987502,2.6000242307434074,85.90677129916932,8.70338977383975,1.565134103564616,basic,sur,email,negro,1
23,286654,11.173605328943971,10,47.278315901943756,2.093314181466371,39.36328521258694,61.095024258964045,13.335906465788907,3.571734836949818,vip,sur,instagram,negro,0
40,891374,107.02423131048026,-8,18.18906458379591,20.4213628528742,12.858129681681737,204.86311058312089,4.753890082239296,1.3000079628545458,premium,centro,email,verde,0
3,1308354,70.23221934607915,-10,33.740403254064525,8.117616167809338,68.49966031809575,118.70967650365081,12.941478212860712,16.147978774171676,basic,centro,referido,negro,0
32,-122118,37.44251795187593,-1,21.569204907945842,13.073398721637554,11.308629375044346,25.789260822508236,2.5120510073183,2.733145798128802,basic,centro,tv,verde,0
39,421597,11.096035415774118,-13,46.446223862087116,14.833666227313278,28.348264344696634,118.68336543672442,17.403935023701095,2.7336265644276425,basic,norte,referido,azul,0
39,310747,68.6677646667895,-3,27.362262621800028,6.006712967203448,30.427638294853697,171.3248447778581,13.807145668426804,12.88835741466462,vip,sur,tv,azul,0
27,1046707,67.02430911344793,-17,8.579355164541608,17.642836056052733,134.9641250898313,177.29357361341937,4.672723164955697,4.666096415934873,premium,norte,email,verde,0
37,827763,17.30684378610926,-13,26.410323971582823,19.518682322979913,55.73136638683168,61.68539703950044,13.370424311337034,16.57949738559372,basic,norte,email,negro,1
22,1225754,108.33358782484544,5,43.488426953802254,14.077752114038052,210.53943004961525,75.32426263011985,4.461128626932402,11.390220794324936,vip,centro,referido,verde,0
16,169577,94.98569019689737,1,12.288189984076656,28.415779857039478,25.3057598650346,14.130864720704162,2.920900307512646,15.608288258767292,premium,sur,instagram,azul,0
20,698440,128.4168036455882,-1,1.383887614873855,20.610327680605206,140.93370956615811,56.567360298888744,28.42947354336022,10.71101595143662,basic,centro,instagram,verde,1
22,538547,113.7712728209438,2,17.2259294655649,2.743287779199104,40.188006344400534,149.9498422154447,16.695392455847312,24.846008452067103,vip,sur,email,negro,1
10,926640,63.00088094685641,8,5.5282016075834575,13.53981941754935,49.391221518170845,84.79106148035945,17.28221288654824,8.80233847912881,basic,sur,tv,verde,1
23,-6850,9.407537639588236,-8,32.64577880784002,12.064544650002787,129.78214573917293,47.40734907860868,5.564556330141308,25.025786661200872,vip,centro,instagram,azul,0
36,163938,69.24068719887154,-5,22.68673126078297,5.129908822335018,161.95878670292464,108.14184840702427,16.57594464749024,11.137602809905843,premium,norte,referido,verde,0
9,933160,93.9576595370771,-14,3.0175126031511925,32.13518338695819,158.9942927483289,40.89082943539571,14.785571873924528,7.924949180329552,vip,centro,email,verde,1
69,325274,34.38531188330562,-2,8.937695357136981,26.79344450659667,47.024101152456325,425.9062157280618,26.431432033455366,9.385086693255003,basic,norte,email,verde,0
42,350269,63.84947297469231,-10,22.612333044012303,7.854577600941932,82.93172527325788,208.65091057500322,13.82566499471594,12.445475050560226,premium,norte,referido,azul,0
23,143850,54.82097622373758,9,7.452376703723293,19.084877229225366,59.728190495172626,31.103155563648837,8.329746961809256,3.535387188941854,vip,sur,referido,negro,0
14,692868,4.45317363264654,9,7.55149389281006,10.62588297126371,50.42506568204449,45.86395910498624,6.413012866848455,14.049974378844778,basic,norte,email,verde,1
36,635444,46.574164617606115,-4,38.75584734377064,8.732502115595079,8.893200901504459,14.122810253742355,19.377726920455572,22.554865027539748,premium,centro,instagram,verde,0
43,311031,98.71339641433173,-16,16.66344691491863,0.8125292714861987,94.04667609313908,53.04235962806605,8.889304154165277,31.130562375606694,premium,centro,email,negro,1
7,530249,44.53491556617792,0,14.23456938279814,2.419140798437056,51.329627162889594,34.47158884851796,1.9653702465046963,18.123600764915185,premium,sur,tv,verde,1
19,759648,25.990637431523695,-2,7.661240382808026,0.7246385972185054,44.8718544809809,52.637961169998505,4.9445993302456746,11.673380291617526,basic,sur,referido,negro,1
31,447484,10.08288439060476,15,13.116011709345113,11.864140742311587,18.859329317148084,45.10823376571402,26.289716336289388,4.213246425835095,vip,norte,referido,verde,0
0,920297,21.111553698377293,4,55.08554267959604,4.33344250756668,178.18144129435407,54.83795419099196,3.8911861223868547,11.625071067040507,premium,centro,referido,verde,1
50,561931,35.01895553751684,7,32.18465042670357,13.758504323337684,42.75066340613277,135.1809661785886,3.332067994568688,15.801968913537072,vip,centro,instagram,verde,1
9,883888,39.069159582047924,-3,36.93159009541396,3.6995936987449785,139.2554783406659,64.72243649999602,19.253521127597516,3.7332345630444586,basic,sur,tv,verde,1
9,931209,25.211232329600485,-10,19.086525056443683,4.706444239655594,151.14684302107972,44.988743461622725,11.512832160129934,0.6022731826443828,premium,sur,tv,azul,1
20,217397,33.71254467280799,-2,10.11925666970361,5.548764360203185,152.45566463128145,42.34066240866223,18.071347353360903,5.469002249075089,vip,centro,email,negro,1
34,35697,55.94375695706451,1,51.17793776106179,16.04444542029658,87.05146175687577,28.49160626863893,12.091488807523135,7.7035639472788,basic,sur,tv,verde,0
15,704888,14.442952416914345,-2,21.78173078936325,19.29409401639959,190.98967246438556,126.19602356889577,0.8423631903934137,25.422458143918103,premium,norte,email,verde,1
16,457423,10.667583959398861,0,19.466217774664507,22.146352152488603,20.41236331188341,318.77909010468414,23.80822226246392,43.149538022394644,basic,norte,tv,negro,0
35,778905,10.887300352937817,-30,60.23077846105762,7.313197850106111,24.459073303638622,135.76173451710346,7.729135749125204,4.587490311891377,premium,norte,referido,negro,0
30,1237974,53.54780639264342,-4,67.4129271576983,10.133240018762915,66.79226837472527,222.09022606757745,9.999530604865988,6.267334737264935,vip,norte,referido,verde,1
16,767751,82.7121376940438,-1,10.745940344053787,10.953648329809871,31.85470716389683,61.094451962347975,3.850870449236524,11.18328285288133,premium,sur,referido,verde,0
18,865723,3.8347118043245425,0,4.523558015426016,11.20047690008655,118.89354160446459,34.95406076996668,23.873493828184035,1.1770702695061308,premium,sur,referido,verde,1
28,1207492,42.71313500761793,-20,37.87002135469341,1.733301530581669,169.00295838732845,104.21173187121717,1.4566209939271868,12.823916180223168,premium,sur,referido,negro,0
16,92803,56.156972210244824,-11,0.029646392670650418,20.033034881942477,213.58595086293442,48.74084861433965,1.1359463893704491,12.920659943163315,vip,centro,instagram,verde,0
34,1003282,66.80339646419085,2,9.16173377784419,1.2534565525177865,66.9067389587371,119.90980858848417,16.799698675868186,10.329432827399632,premium,sur,tv,verde,1
11,453042,63.03980132373304,11,43.34964466221481,20.06432326038447,102.2359298873369,133.35698682737623,26.489890060865346,7.987645143438553,premium,centro,tv,negro,0
30,709208,205.11293824312557,12,39.98425553546849,34.736668654014636,23.399283558744695,10.52386068636232,30.011242549861272,11.552944208791462,basic,sur,referido,verde,1
50,516350,38.91744768895922,1,5.859753252159149,26.00809051114777,3.5308757312267067,240.87091165663662,19.744241456376376,2.1527975738849845,premium,norte,email,verde,0
29,740180,121.7035957066897,4,28.5537919562954,7.6301708708029405,91.0899850065333,88.69585266739726,24.81331369463117,30.778232948037534,vip,centro,instagram,verde,1
36,668462,28.889933241501453,3,20.265709121145964,10.427964445499864,196.82355512892522,94.16486885414344,13.434244825123493,10.496604724531979,basic,centro,tv,azul,0
39,814894,56.800893687962194,-14,54.880130294811224,11.756155954517784,204.61378104752401,40.91534729451101,20.368533018807128,23.855699084600246,vip,norte,instagram,negro,1
53,-139650,2.397193670681103,4,36.08281987361463,13.215724122751677,264.3110940782978,203.18962200061992,7.347762720943402,13.527182309411101,basic,sur,email,verde,0
17,1072705,48.690225526742665,3,16.582340972821687,4.6016108296076474,162.18225115857337,61.172760942528605,0.14510933893309486,19.974055618135417,premium,centro,instagram,negro,0
31,386173,20.5498711541743,10,19.609503316251658,16.52918383167982,78.67374375040112,47.03867614666653,20.400310976908305,2.481804378463228,premium,norte,instagram,azul,0
-5,1026087,103.11794292304629,4,18.07938198007251,26.856973150928624,26.842125704483976,14.718126262593131,6.314786517546935,20.50168965610603,premium,sur,referido,azul,1
24,941343,94.0561932591456,-1,14.423703011322553,5.45723386143143,79.26947071056505,91.00015590338724,25.438460616810275,0.020871847572558888,vip,norte,tv,azul,1
61,781974,35.76134444025102,9,4.111056246806676,19.223037336158676,133.36522636994005,283.290642063705,24.567541326128406,18.9284698647893,premium,sur,referido,verde,0
57,359634,27.18892403217893,-15,8.92532761446982,28.13841652109194,91.6988968215652,397.15081798825634,16.002928517864675,21.932726731854256,basic,norte,referido,verde,0
44,236188,44.618854605308925,0,21.138517674372245,6.995298731568215,18.041114759876145,149.86033612881698,15.875632256612517,3.383436749361276,basic,norte,email,negro,0
49,894689,126.35080546725013,3,18.213858354474095,6.712219617767272,59.9988213581803,370.2206652114229,31.597366694445995,12.279022600044936,premium,norte,tv,verde,0
47,409963,3.739971642028894,0,2.198570962335596,2.2019548647876954,71.39218678965057,25.404975000691106,31.450491471287126,29.544228629375162,basic,norte,referido,negro,0
43,746694,73.57165268716335,-5,6.468301612702478,15.759860178188266,111.20761009787526,7.752347459627029,24.852249888702946,32.164664727360865,premium,sur,tv,negro,1
-6,1025595,125.26711097346474,-2,10.613098767912241,27.45860663064226,35.14168648736863,67.47897621683187,2.040600736761098,11.308169194695889,premium,norte,instagram,negro,1
-12,816063,154.08992673220337,-13,3.6994307089526437,33.73248395593489,30.480022639283856,66.44558061759295,20.217239847552783,28.401037897703514,basic,sur,email,negro,1
47,671199,6.486083577263517,0,47.15809373485997,4.912170055408016,121.4998885734505,168.71017138969765,5.008663138255709,10.155312953758424,vip,centro,instagram,azul,1
31,293427,11.300863088699723,8,53.86040417603894,9.266630332550745,117.66492496712206,56.64169106229645,1.5330825703985296,12.800701735480873,vip,centro,referido,azul,1
13,355365,37.63393170259983,6,27.56396350973284,14.602495160742171,115.23846709525283,137.39540565651217,25.953518841409178,7.9239418113107885,vip,sur,tv,negro,0
47,1001701,39.50019161527646,1,16.481998967846238,19.00610009512736,67.30836722932116,308.46466821157344,5.410561919349348,0.4369937266363422,premium,norte,referido,azul,0
14,842223,15.25133803620104,6,10.6298020210413,15.921075680902517,60.66135662337355,84.94019771084369,5.936116543077392,15.384926607126719,vip,sur,referido,negro,1
25,358320,75.79010390072202,-8,4.854850082418377,0.6531236493339776,140.40564212461715,79.10575358526201,8.892573244598218,16.912188837442038,premium,centro,tv,azul,1
73,979455,11.887784594673514,1,38.619940954106276,28.666136012092657,68.05682578363952,554.0680752791778,15.429202028772018,3.4082709018819424,vip,sur,email,azul,0
62,416832,7.457836727813794,4,6.6560524315185665,7.1757635261072705,15.736136129402647,95.31897632060165,42.28608421708997,40.29921421168851,premium,norte,email,verde,0
48,1044889,53.632354850264434,-20,57.11473892826413,12.00154854771453,25.69488868782525,199.45651683027089,14.289359495618132,21.668345879248115,premium,sur,referido,verde,0
-1,973204,83.34640584912452,-15,26.811690639479227,21.470007918952987,184.67691751364563,57.88678507598707,6.361818683194935,7.3718546910106975,premium,norte,email,verde,1
34,539686,110.19307010445466,-23,4.305556904171074,4.683834924146998,113.72503952289652,231.9610699388018,16.438706982613823,22.986125000728812,premium,norte,email,negro,0
27,406997,36.42613958105008,-15,18.38947134013141,8.440006327127861,60.27862766059433,99.78085676424683,6.3019555276586665,18.97375544926268,premium,centro,email,verde,1
59,-154010,21.87769877770791,-5,47.42677097980619,10.849801803130465,73.99365116321275,268.0559552549258,9.540825079172748,17.220621178342146,vip,norte,referido,azul,0
31,863529,54.53139710848917,-4,57.708692818535084,13.815911342263899,99.23780955561587,121.53552546430132,3.8759235165267123,4.575942461431367,vip,sur,instagram,verde,0
4,1159548,54.952054841870904,-10,43.58842673773619,22.242904131628855,24.70456711928114,102.40054873124127,2.174686432497428,21.24612345770106,basic,norte,email,verde,1
49,1454488,108.31919798085826,12,22.011522227479503,28.421475750258146,154.75455919700914,394.15685991004455,2.206652699890941,4.167135271753262,basic,norte,tv,verde,0
55,797331,124.54808250261432,-13,48.71806111008434,28.3045496517118,169.3412855504224,257.7598288017125,8.228009518681114,6.805413128028077,premium,centro,email,negro,1
57,514124,22.071146401868297,-10,32.855616014280926,23.09567055029236,70.3145537445302,380.94930721955507,14.350622734901568,14.416685643945915,vip,centro,instagram,azul,0
11,672017,70.85982397980958,-2,36.066804641308885,7.131306257801828,17.997079926309898,18.9568431593323,7.946822894146646,9.978501708208228,premium,centro,referido,verde,1
70,219549,55.321889029362126,3,29.171316927721136,21.897899953538076,137.0927496927997,387.4110706858363,32.141488923856606,4.18826660027082,vip,centro,tv,verde,0
39,-7700,136.00571629304827,-16,31.548107880536172,8.35009863854057,198.20740265641936,111.85946044529578,13.195118513646962,14.888645145291054,premium,centro,instagram,negro,1
11,592309,14.823331840969237,-12,16.43053524374403,7.396799597141371,4.433793473813087,17.155092902877687,1.8957671355261607,17.801737611512088,basic,norte,instagram,azul,1
39,1030623,99.85942022871525,-3,17.250280332042237,29.61748374816719,32.859438877100985,265.5260616312539,1.8063368073692776,1.4670536780013999,vip,sur,instagram,negro,0
44,198435,64.44967367524795,-2,47.73771870575346,8.045794943333625,157.10041061787993,169.27617759103285,19.34664312046054,8.342337902168493,basic,sur,referido,azul,0
12,128005,95.5099428119329,-12,29.29265842080522,3.111667275044857,117.09760283187636,312.1486169622541,3.7128428358786136,25.35004295711831,basic,norte,referido,negro,1
29,1139169,9.113098203592859,6,17.527400642538215,16.344620498802087,77.1357718225559,84.82912714767258,21.85537841053457,11.215149497868635,premium,sur,tv,negro,1
0,827667,102.14344757377386,9,48.31303039333647,27.313428525139013,172.10709487347907,2.320068416080535,8.678143621439297,21.71829051032305,premium,norte,referido,negro,1
49,1516163,119.82763655756624,-8,23.39440853831008,37.0712892155712,110.48640066127318,484.62174064141107,8.549447641848149,9.065096969394704,premium,norte,referido,negro,0
